# vortex_number, sol, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, intercept, intercept_unc, slope, slope_inc, convolution
6, 392, 13.3248, 1.80947e-05, 1.19778, 0.0715595, 2.47653, 0.218496, 633.165, 0.00565473, 1.2664, 0.444841, 5.697
7, 392, 14.8261, 0.000117651, 1.05818, 0.0221546, 40.4502, 1.26299, 630.973, 0.00282117, -3.13261, 0.0255326, 6.09675
0, 393, 12.9299, 1.01603e-05, 1.48853, 0.21286, 1.39467, 0.254336, 634.059, 0.01002, 7.72378, 1.87835, 5.56094
1, 393, 13.2316, 0.000246844, 0.646857, 0.0233285, 49.1583, 2.85504, 633.233, 0.00528727, -1.78226, 0.0810505, 9.12161
0, 394, 12.8517, 3.43324e-05, 0.870094, 0.0739366, 2.8219, 0.350351, 632.74, 0.00775726, -2.39491, 0.748477, 5.53278
1, 394, 14.6694, 6.28292e-05, 0.961356, 0.0400686, 10.8516, 0.671502, 630.577, 0.00480529, -1.81614, 0.151064, 5.6093
2, 394, 13.0277, 1.6664e-05, 1.66307, 0.142533, 1.31683, 0.153123, 632.813, 0.00969811, 3.18625, 1.85723, 6.42879
3, 394, 11.3445, 3.02543e-05, 1.50513, 0.0933159, 3.46154, 0.316645, 634.499, 0.0109649, -1.08071, 1.04009, 8.42568
4, 394, 10.9624, 1.85493e-05, 2.65742, 0.0949836, 3.75592, 0.197948, 635.101, 0.0101756, 1.02488, 0.781033, 11.4798
0, 395, 14.4133, 8.18658e-05, 1.55204, 0.0500783, 22.8794, 1.50092, 628.843, 0.0513321, -8.73141, 3.4971, 7.3446
1, 395, 14.4133, 8.46861e-05, 1.53475, 0.0492245, 21.8943, 1.50193, 628.814, 0.0483291, -3.93076, 3.35091, 7.36151
2, 395, 14.4134, 8.89338e-05, 2.16264, 0.0263994, 52.4483, 0.945427, 629.728, 0.00295755, -1.03632, 0.0173536, 7.40073
3, 395, 12.6377, 1.6501e-05, 1.34284, 0.059448, 2.65586, 0.170225, 631.344, 0.00474274, -2.98269, 0.313631, 7.55065
4, 395, 11.6186, 2.42413e-05, 1.7009, 0.0659538, 4.4952, 0.256478, 633.507, 0.00707746, 4.30084, 0.45285, 10.847
0, 397, 13.3931, 3.35241e-05, 1.06708, 0.0561322, 4.58468, 0.353106, 631.282, 0.00557344, 0.605514, 0.308795, 5.37125
1, 397, 9.64168, 0.000417119, 0.359042, 0.0184081, 58.3292, 4.98036, 639.08, 0.00608879, -8.43775, 0.075109, 6.49017
2, 397, 12.6988, 1.85074e-05, 1.95628, 0.188793, 1.63157, 0.227361, 632.073, 0.0161898, -12.602, 3.05506, 10.603
0, 398, 9.03881, 3.12761e-05, 1.30695, 0.1148, 2.63119, 0.340581, 643.356, 0.0112132, -8.33346, 1.08602, 5.77761
0, 399, 12.2148, 5.36181e-05, 1.76353, 0.190708, 3.54957, 0.578403, 630.631, 0.0273611, 6.60095, 1.61951, 5.47028
1, 399, 14.734, 0.00117664, 0.381515, 0.0189344, 169.642, 14.4727, 627.121, 0.00643407, -2.17681, 0.034416, 5.58337
2, 399, 11.2073, 0.000136933, 0.49963, 0.0502949, 9.79229, 1.4623, 631.92, 0.00597104, 0.815513, 0.205217, 6.00282
3, 399, 11.6623, 9.12359e-06, 1.60702, 0.0455397, 2.08663, 0.0883342, 631.523, 0.00605169, 6.23499, 1.12632, 10.053
4, 399, 12.2148, 4.69628e-05, 1.78346, 0.158051, 3.80053, 0.495529, 630.674, 0.0171236, -2.59971, 1.31344, 11.0825
0, 400, 11.5335, 0.000145382, 1.07296, 0.062968, 19.6553, 2.47801, 632.26, 0.0581757, 7.98849, 4.4468, 5.29729
1, 400, 11.5325, 0.000281909, 0.952537, 0.0287771, 67.0492, 3.22851, 632.552, 0.00612465, -0.716146, 0.0650629, 5.90366
2, 400, 13.3097, 1.78399e-05, 1.12189, 0.0425836, 3.31715, 0.185206, 630.191, 0.00489065, 0.16292, 0.46581, 5.9983
3, 400, 9.88325, 2.05457e-05, 2.43244, 0.796415, 0.961922, 0.307347, 636.257, 0.0122161, -10.2596, 1.60873, 9.01967
4, 400, 16.4786, 4.29108e-06, 2.00149, 0.0260728, 1.63677, 0.032015, 622.012, 0.00318146, 1.10107, 0.606077, 18.238
5, 400, 12.0856, 1.66799e-05, 4.29606, 0.137533, 3.7192, 0.176564, 631.743, 0.0168205, -14.7291, 1.58397, 18.8349
0, 401, 13.4804, 2.28171e-05, 4.16173, 6.30004, 0.5, 0.482423, 629.183, 0.0103891, 5.5654, 2.00849, 6.11185
1, 401, 10.1974, 1.10033e-05, 2.08926, 0.0848405, 2.30813, 0.140826, 634.764, 0.00838012, -4.23492, 1.06381, 9.84261
0, 402, 13.3658, 1.81219e-05, 3.10348, 0.0565362, 7.11535, 0.224077, 629.618, 0.0180267, -1.56017, 2.55397, 14.0264
1, 402, 13.3658, 1.306e-05, 3.10554, 0.0401729, 7.2677, 0.139608, 629.636, 0.00482706, -0.0264149, 0.22769, 14.2189
0, 403, 10.5647, 5.42296e-05, 0.96089, 0.0492247, 7.6215, 0.568382, 631.699, 0.00440714, -3.99094, 0.123388, 5.81279
1, 403, 12.078, 1.48134e-05, 1.28941, 0.0499573, 1.694, 0.0976277, 630.478, 0.0055119, -2.38025, 0.721217, 6.50424
2, 403, 13.6408, 1.33901e-05, 1.50252, 0.0640878, 1.57869, 0.100932, 627.527, 0.00737435, 0.408304, 1.40757, 10.0859
0, 405, 15.7187, 4.86696e-05, 0.63062, 0.0124631, 22.8902, 0.899047, 619.647, 0.012838, 6.40446, 0.886671, 5.07139
1, 405, 15.7183, 0.000138617, 0.716552, 0.0193961, 36.8653, 1.47607, 619.8, 0.00228499, -3.88287, 0.0191934, 6.23622
0, 406, 11.0922, 2.01207e-05, 1.22987, 0.0483914, 3.64978, 0.21276, 628.107, 0.00585115, 0.00279029, 0.552116, 7.79277
1, 406, 13.0127, 2.23007e-05, 1.55348, 0.0591545, 4.21042, 0.237106, 626.832, 0.0067968, 0.140905, 0.516757, 8.42658
0, 407, 10.864, 0.000520167, 0.346338, 0.022599, 67.5837, 9.35187, 628.757, 0.0226326, 0.513156, 0.509148, 5.04381
1, 407, 13.9299, 3.44476e-05, 2.0335, 0.296569, 1.93338, 0.403626, 623.719, 0.0123157, -3.45063, 0.116369, 5.16323
2, 407, 10.9707, 0.000286658, 0.486402, 0.0202795, 49.3632, 3.33928, 628.609, 0.00478789, -1.27049, 0.0760114, 6.14591
3, 407, 15.5513, 6.63493e-06, 1.05224, 0.104258, 1.36282, 0.167321, 618.658, 0.0036671, 3.17765, 0.474818, 6.2762
4, 407, 13.9299, 2.04334e-05, 1.95799, 0.135481, 2.323, 0.240121, 623.776, 0.0139361, -1.40584, 1.77225, 9.20936
5, 407, 12.1195, 1.63802e-05, 2.33997, 0.0778328, 3.51476, 0.171268, 628.213, 0.00807801, 7.65165, 0.623496, 10.1012
0, 408, 9.57103, 2.31068e-05, 1.40253, 0.0762675, 3.07644, 0.246954, 633.464, 0.00827458, -6.91933, 0.792342, 7.40578
0, 409, 15.8534, 0.000186216, 0.666693, 0.0632093, 37.9248, 4.00765, 615.754, 0.064217, 20.512, 3.30974, 5.51292
1, 409, 15.8523, 0.000205993, 0.591456, 0.0565822, 32.7548, 4.38086, 615.664, 0.0607787, -5.90431, 3.24268, 5.9119
2, 409, 15.8533, 0.000147386, 0.691614, 0.0473776, 37.6455, 3.38765, 615.772, 0.0503145, 17.0056, 2.23348, 6.09828
3, 409, 15.8529, 0.000136462, 0.650949, 0.0360892, 32.4639, 2.97896, 615.713, 0.0402503, 8.99633, 1.85798, 6.27163
4, 409, 15.8527, 0.000163698, 0.562835, 0.0353284, 27.1843, 3.2396, 615.618, 0.0385705, 3.64595, 2.18078, 6.41721
5, 409, 15.8518, 9.54225e-05, 1.0836, 0.0141232, 52.7079, 1.0103, 616.149, 0.00151627, -2.6908, 0.00798291, 7.14659
6, 409, 14.0948, 2.73807e-05, 1.96977, 0.0692445, 5.60809, 0.287258, 622.116, 0.00629561, -1.70327, 0.246627, 11.1888
0, 410, 13.1796, 1.37869e-05, 3.41118, 4.71306, 0.703445, 0.719478, 626.009, 0.0149837, -0.482588, 1.49044, 5.1622
1, 410, 10.4499, 1.05341e-05, 2.61974, 0.158321, 1.42639, 0.118447, 628.789, 0.0110654, -6.85055, 2.10644, 10.5178
0, 411, 14.8043, 0.00020135, 0.717124, 0.0777492, 31.5659, 4.15331, 617.531, 0.0765947, -43.1879, 4.91189, 5.06905
1, 411, 14.8066, 0.000339534, 0.987906, 0.173324, 47.315, 7.65063, 617.814, 0.173336, 24.9377, 7.27102, 5.0883
2, 411, 14.8064, 0.000282826, 0.994739, 0.142522, 43.98, 6.56986, 617.803, 0.146662, 18.5107, 6.11184, 5.20143
3, 411, 14.8068, 0.000578114, 1.00626, 0.300614, 52.479, 11.7806, 617.851, 0.290168, 29.6819, 12.5626, 5.46863
4, 411, 14.806, 0.000227466, 0.930874, 0.0983087, 37.3493, 5.19866, 617.714, 0.105781, 9.10697, 4.69616, 5.47956
5, 411, 14.8048, 0.000209649, 0.977563, 0.0999117, 39.8753, 4.81148, 617.775, 0.103756, -26.1445, 4.62656, 6.07809
6, 411, 14.8051, 0.000171107, 0.884928, 0.0607164, 31.8723, 3.6981, 617.65, 0.0676085, -17.4016, 3.17814, 6.37752
7, 411, 14.8055, 0.000204002, 0.87075, 0.0723159, 31.3864, 4.35374, 617.631, 0.080354, -5.22608, 3.94222, 6.405
8, 411, 14.8056, 0.000114887, 1.34601, 0.0234887, 47.3969, 1.2162, 618.118, 0.00253626, -4.64471, 0.0146774, 6.72857
9, 411, 10.0371, 1.47298e-05, 1.40673, 0.065057, 2.56164, 0.178591, 633.474, 0.00710602, -16.0897, 0.894892, 7.67138
10, 411, 12.5215, 1.1723e-05, 3.13604, 0.0690479, 3.83423, 0.125726, 628.339, 0.00856693, 1.46919, 0.803834, 13.2748
11, 411, 11.7457, 1.85053e-05, 4.68254, 0.082479, 7.56311, 0.197081, 628.918, 0.00945926, -1.44162, 0.399614, 15.3018
0, 413, 14.7167, 7.92783e-05, 1.27384, 0.0659148, 10.9024, 1.08408, 615.959, 0.031908, -4.46638, 3.70433, 6.62413
1, 413, 14.7167, 8.09866e-05, 1.26998, 0.0682101, 10.7443, 1.10834, 615.951, 0.03313, -4.12659, 3.85026, 7.54803
2, 413, 14.7167, 4.23014e-05, 1.26839, 0.0370659, 10.4206, 0.4512, 615.941, 0.00434364, -6.54416, 0.136922, 8.38245
3, 413, 13.1709, 1.65718e-05, 2.156, 0.0779987, 3.21641, 0.17075, 623.804, 0.0088182, -1.60973, 0.842252, 8.47581
0, 414, 10.6184, 4.85139e-05, 1.5568, 0.0388248, 14.4956, 0.758948, 628.374, 0.0290577, -0.854528, 2.75151, 5.39926
1, 414, 10.6183, 4.70486e-05, 1.55774, 0.0365904, 14.458, 0.707856, 628.374, 0.0245635, -2.79451, 2.3793, 6.65201
2, 414, 10.6184, 3.76093e-05, 1.49419, 0.0322996, 12.5257, 0.396631, 628.274, 0.00322171, -4.26106, 0.0656513, 8.0122
0, 415, 15.0782, 1.74558e-05, 0.690572, 0.0807707, 1.69722, 0.279161, 614.914, 0.00435301, 0.178672, 0.428601, 5.10646
0, 416, 11.1785, 3.68384e-05, 2.32708, 5.96425, 0.515061, 0.848661, 625.855, 0.0106236, 12.6235, 2.02276, 8.08036
1, 416, 13.8936, 0.000253647, 0.632743, 0.0321426, 35.936, 2.75476, 618.731, 0.0047136, -4.38648, 0.0558033, 8.47534
0, 417, 15.1739, 0.000131886, 0.455184, 0.0265705, 16.9199, 2.11809, 611.256, 0.0214315, 0.685822, 1.84997, 5.22054
1, 417, 14.2212, 0.000142147, 0.895653, 0.0542562, 16.8939, 1.49638, 615.192, 0.00530535, -5.51371, 0.0756036, 5.33227
2, 417, 15.1735, 0.000175363, 0.404563, 0.0206012, 24.7895, 1.87915, 611.266, 0.00260498, -3.08823, 0.0368054, 5.63299
0, 418, 11.187, 0.000417096, 0.375779, 0.02043, 55.1923, 4.61388, 626.29, 0.00373551, -3.62464, 0.0334496, 5.22608
1, 418, 14.7108, 0.000159883, 0.561839, 0.0672408, 9.51872, 2.11169, 610.462, 0.0284429, 8.1159, 3.53983, 6.25167
2, 418, 14.7076, 0.000519447, 0.445793, 0.0186882, 88.4795, 6.58882, 610.74, 0.00711979, -4.58493, 0.0818022, 6.55988
0, 419, 14.4193, 5.76757e-05, 0.935248, 0.0282792, 13.6764, 0.849002, 612.431, 0.0177584, -9.05512, 1.78478, 5.41428
1, 419, 14.4193, 5.7329e-05, 0.932679, 0.0283122, 13.5778, 0.846406, 612.427, 0.0178714, -9.02984, 1.80481, 5.43825
2, 419, 14.4194, 0.000140586, 0.908751, 0.0630633, 14.5847, 1.48825, 612.426, 0.00667738, -3.66793, 0.128076, 5.53779
3, 419, 12.144, 3.76535e-05, 0.896575, 0.0560253, 4.34587, 0.393216, 621.587, 0.00442122, -1.79835, 0.175508, 6.0081
4, 419, 10.5439, 4.19804e-05, 1.30272, 0.107624, 3.61825, 0.435231, 627.413, 0.0102499, -6.00205, 0.666258, 8.1977
0, 420, 11.8529, 1.68404e-05, 1.3246, 0.0496592, 3.26877, 0.179957, 622.973, 0.00489664, 0.906511, 0.379729, 8.24844
0, 421, 10.9885, 0.000187659, 1.94706, 0.170081, 18.2216, 3.27456, 623.651, 0.163026, 8.47744, 13.283, 5.68564
1, 421, 10.9885, 0.000163714, 1.87242, 0.136168, 16.6014, 2.58812, 623.549, 0.105547, 8.19012, 9.2432, 9.17849
2, 421, 10.9884, 6.93846e-05, 1.82583, 0.0561001, 16.2529, 0.752028, 623.507, 0.00784229, -4.63027, 0.205451, 13.5278
0, 422, 11.1743, 6.56029e-05, 0.83674, 0.0561249, 7.04162, 0.687486, 621.368, 0.00501979, -5.92732, 0.151125, 5.08897
1, 422, 13.8858, 0.000186906, 3.71733, 0.396752, 25.1801, 3.81479, 611.507, 0.425479, -11.7327, 29.5775, 6.09089
2, 422, 13.8858, 0.00034796, 3.77536, 1.01924, 29.1432, 7.52642, 611.657, 1.05415, -20.7518, 70.7114, 6.1847
3, 422, 13.8861, 0.000141451, 3.71331, 0.205923, 21.3881, 2.50382, 611.368, 0.203257, 38.7845, 14.4518, 8.06331
4, 422, 13.8861, 0.000130264, 3.7386, 0.186355, 21.5828, 2.29923, 611.396, 0.182584, 53.5054, 12.801, 8.62868
5, 422, 13.8863, 9.73509e-05, 3.58979, 0.145251, 21.4757, 1.75928, 611.278, 0.144631, 83.4228, 10.6407, 9.35285
6, 422, 13.8855, 4.54635e-05, 4.21533, 0.0450526, 30.6206, 0.487268, 612.11, 0.00559275, -6.84495, 0.0655156, 9.39099
7, 422, 12.8848, 2.59128e-05, 2.47312, 0.127758, 3.5818, 0.273929, 617.143, 0.0152736, 1.26586, 1.44366, 11.2354
0, 423, 11.0671, 6.47084e-05, 0.831023, 0.0330984, 11.695, 0.694194, 621.675, 0.00414955, -1.9582, 0.129532, 5.47996
1, 423, 12.9979, 7.47101e-06, 1.26174, 0.0296743, 2.5596, 0.0907711, 615.728, 0.00323904, -1.37771, 0.407709, 6.16361
2, 423, 11.1378, 2.29844e-05, 1.29329, 0.0557198, 3.82802, 0.242761, 621.336, 0.00606157, -4.58981, 0.464586, 8.03206
0, 427, 11.5807, 0.000117811, 0.533961, 0.0320193, 14.1232, 1.75353, 620.814, 0.0208767, 8.68689, 2.04902, 5.06419
1, 427, 11.5795, 0.000367318, 0.705734, 0.0157409, 118.496, 4.03582, 621.327, 0.00268366, -2.73046, 0.0105924, 5.16186
2, 427, 12.0651, 6.9001e-05, 0.885446, 0.10081, 4.36846, 0.761957, 619.921, 0.0162622, -2.02348, 1.92828, 7.71402
3, 427, 14.0388, 7.52134e-05, 2.3643, 0.0446609, 28.6631, 0.803435, 610.773, 0.00533514, -5.38374, 0.0628324, 9.01078
0, 429, 14.2678, 0.000349172, 0.498812, 0.0176809, 70.9076, 3.75379, 610.252, 0.00288282, -5.09353, 0.0120937, 5.70956
1, 429, 11.3444, 5.59728e-05, 1.478, 0.336538, 1.75904, 0.632282, 622.29, 0.0570548, -17.529, 7.44736, 6.25712
2, 429, 11.3444, 6.14188e-05, 1.48844, 0.478718, 1.50814, 0.73156, 622.23, 0.0649589, -25.4798, 8.10083, 6.92551
3, 429, 11.3423, 0.000529544, 0.725183, 0.0986118, 28.1577, 7.94421, 622.682, 0.0657472, -2.04136, 3.22008, 10.5795
4, 429, 10.6946, 2.13493e-05, 7.06607, 8.00437, 0.5, 0.364247, 626.293, 0.0148573, -11.2867, 2.88777, 13.0181
0, 430, 11.8525, 0.000113598, 0.534603, 0.0959278, 4.55263, 1.17646, 620.187, 0.00674392, -0.41699, 0.207814, 5.04303
1, 430, 10.8309, 3.32204e-05, 1.04052, 0.0930941, 2.77724, 0.367615, 625.065, 0.00935668, -5.63645, 0.901642, 5.04466
2, 430, 14.5533, 0.000159244, 0.393806, 0.0358188, 12.6049, 1.67407, 606.734, 0.00346934, -4.80356, 0.062853, 5.15735
3, 430, 10.9533, 1.48323e-05, 4.19731, 0.0841132, 5.32735, 0.159909, 624.563, 0.0111307, -5.3423, 0.826135, 19.4514
0, 431, 11.0643, 3.72336e-05, 1.48794, 0.0602231, 6.62262, 0.396276, 621.952, 0.0068539, -8.40851, 0.325806, 7.71531
1, 431, 12.2655, 2.40319e-05, 1.99342, 0.0402084, 8.50241, 0.309096, 617.995, 0.0152525, 1.29407, 1.99968, 8.00701
2, 431, 12.2655, 2.12612e-05, 2.002, 0.0348908, 8.78213, 0.226898, 618.017, 0.00410747, -0.956866, 0.155535, 8.70395
0, 432, 15.1046, 2.8982e-05, 0.668163, 0.0189939, 7.33953, 0.308244, 604.359, 0.00214088, -1.69816, 0.0906558, 6.69011
0, 433, 13.9125, 0.000222131, 0.714159, 0.0710116, 33.2693, 4.80181, 611.208, 0.073831, 39.3797, 3.88676, 5.11167
1, 433, 13.9103, 0.000114068, 1.14631, 0.0194586, 49.9114, 1.81469, 611.619, 0.0152876, -2.96445, 0.446511, 5.2466
2, 433, 13.912, 0.000204057, 0.833567, 0.0743109, 36.6618, 4.79546, 611.308, 0.0827417, 26.9931, 3.29477, 5.32908
3, 433, 13.9123, 0.000239168, 0.876921, 0.100341, 41.0875, 5.86734, 611.371, 0.105822, 32.7853, 4.08066, 5.47138
4, 433, 13.9121, 0.0002062, 0.87777, 0.0832422, 39.5361, 5.08147, 611.361, 0.0908342, 29.6637, 3.34206, 5.64714
5, 433, 13.9624, 0.000170979, 1.21775, 0.139785, 10.7243, 1.76815, 611.237, 0.00899718, -5.84902, 0.0725491, 6.11694
6, 433, 13.9625, 0.000140573, 1.19761, 0.134922, 8.98361, 1.46976, 611.173, 0.0114984, -1.55985, 0.251859, 6.48415
0, 434, 13.9803, 7.4899e-06, 1.64113, 0.0299365, 1.49696, 0.0431096, 610.963, 0.00414934, 3.71834, 0.797486, 8.82191
0, 435, 14.8175, 0.00012851, 1.0937, 0.0915769, 19.5038, 2.65749, 605.832, 0.0961278, -33.0866, 7.83761, 5.0785
1, 435, 9.34659, 7.10469e-05, 0.447548, 0.0590579, 3.87762, 0.745362, 638.489, 0.00547371, -17.5608, 0.298603, 5.34859
2, 435, 14.8177, 0.000123866, 1.24549, 0.0790667, 23.116, 2.43269, 606, 0.0836058, -19.1452, 6.08491, 7.33801
3, 435, 14.818, 0.000110278, 1.34883, 0.0613574, 24.8178, 2.11301, 606.105, 0.0653915, 5.8874, 4.23586, 9.20344
4, 435, 14.818, 0.000107156, 1.32982, 0.0554437, 23.9803, 2.00231, 606.079, 0.0580004, 4.21924, 3.77123, 9.30088
5, 435, 14.8179, 0.000106241, 1.29335, 0.052235, 22.4191, 1.9105, 606.029, 0.0523237, 1.75356, 3.56391, 9.48736
6, 435, 11.9556, 4.34017e-05, 1.78159, 0.105623, 5.26858, 0.474483, 618.882, 0.0159757, 8.95722, 1.44208, 11.8258
7, 435, 14.8178, 4.57665e-05, 1.50487, 0.016373, 30.2773, 0.493852, 606.297, 0.00219611, -4.52239, 0.0289285, 13.1255
8, 435, 11.9775, 7.84266e-06, 3.28736, 0.0718994, 1.34341, 0.0459571, 619.031, 0.00818135, 1.95432, 1.57836, 18.9845
0, 436, 10.2997, 2.20076e-05, 1.70732, 0.0994177, 2.292, 0.191232, 626.888, 0.00987624, 0.735484, 0.968665, 7.86712
0, 438, 12.3613, 1.59677e-05, 1.18116, 0.0488279, 2.91634, 0.177587, 621.174, 0.00442878, -5.86625, 0.345641, 5.00978
1, 438, 10.9202, 4.00496e-05, 1.71764, 0.0666065, 7.43534, 0.424296, 624.724, 0.00711092, -0.606692, 0.273186, 7.7287
0, 440, 11.1581, 1.71037e-05, 1.2882, 0.0560111, 2.83698, 0.183816, 625.304, 0.00687452, -1.84178, 0.860766, 8.42615
0, 441, 12.1657, 2.6854e-05, 1.4833, 0.581586, 1.33337, 0.639541, 619.772, 0.0196212, 6.75819, 2.5446, 6.97406
1, 441, 9.58182, 3.11454e-05, 1.52006, 0.0541652, 6.29243, 0.330737, 637.832, 0.00599331, -14.9794, 0.285622, 7.053
0, 442, 13.5381, 8.71423e-05, 0.874431, 0.0448692, 12.2272, 0.909713, 613.73, 0.00375343, -7.25632, 0.0562867, 5.96937
1, 442, 10.4543, 3.69382e-05, 5.22974, 0.32746, 4.2559, 0.399442, 625.604, 0.04325, -1.18252, 4.01269, 20.3151
0, 443, 12.7928, 4.20697e-05, 1.03969, 0.0538717, 5.84537, 0.439554, 617.484, 0.00454224, -8.17844, 0.149026, 5.10551
1, 443, 9.41128, 1.1062e-05, 2.62074, 0.182802, 1.69711, 0.171283, 636.613, 0.0149887, -6.75697, 2.80088, 11.1193
2, 443, 14.6399, 6.40193e-05, 1.87078, 0.0891885, 9.56675, 0.846262, 606.901, 0.0378619, 1.8152, 4.70298, 13.1511
3, 443, 14.6399, 3.10513e-05, 1.8645, 0.0443719, 9.39239, 0.332486, 606.889, 0.00544045, -3.75151, 0.204573, 13.7308
0, 444, 11.1642, 0.00140986, 0.376254, 0.0126289, 300, 17.8019, 622.237, 0.00790243, -4.63565, 0.0158292, 5.32032
1, 444, 15.2311, 8.72056e-05, 0.466595, 0.0158606, 18.4703, 0.915617, 602.559, 0.00150223, -3.78524, 0.01791, 5.38144
2, 444, 14.1378, 0.000134246, 0.629456, 0.0684202, 8.8918, 1.4107, 607.648, 0.00644164, -4.14199, 0.167036, 7.25086
0, 446, 9.31333, 2.88872e-05, 1.48194, 0.0630488, 4.88546, 0.306997, 642.546, 0.00711151, -14.2554, 0.451157, 6.13032
1, 446, 15.4923, 5.95866e-06, 2.25946, 0.172141, 0.858212, 0.0614148, 604.454, 0.00295281, -0.718222, 0.570945, 14.2364
0, 447, 13.6664, 5.40514e-05, 2.29632, 0.115147, 7.7026, 0.680038, 613.401, 0.0397119, -2.80549, 5.43571, 11.5279
1, 447, 13.6664, 1.79315e-05, 2.27081, 0.0404656, 7.2437, 0.191651, 613.35, 0.00485287, -3.14394, 0.228968, 12.657
0, 448, 15.0777, 2.99072e-05, 0.545263, 0.0238496, 4.92373, 0.314745, 606.435, 0.00228775, -3.95878, 0.11123, 6.2755
1, 448, 11.8012, 1.73147e-05, 1.84721, 0.0623394, 3.67618, 0.184084, 621.811, 0.00755782, 0.940943, 0.712415, 13.3973
0, 450, 12.8503, 3.78259e-05, 2.45409, 0.037777, 17.6893, 0.403813, 619.351, 0.00447046, -5.26935, 0.0844997, 9.54123
0, 451, 11.1, 3.56264e-05, 0.727796, 0.0709368, 2.48152, 0.355352, 626.514, 0.00822365, -4.01966, 1.04546, 6.09818
1, 451, 10.4869, 7.31293e-05, 0.718308, 0.0457445, 8.26749, 0.768376, 631.027, 0.00432347, -8.22575, 0.119426, 6.40702
2, 451, 12.8611, 5.10298e-05, 0.994898, 0.067239, 5.43477, 0.545317, 619.12, 0.0080658, -3.74407, 0.507395, 7.72138
0, 453, 9.81367, 2.09873e-05, 1.44964, 0.0556043, 3.92749, 0.237461, 636.978, 0.0111105, -20.274, 1.86142, 8.44511
1, 453, 9.81367, 2.03144e-05, 1.43766, 0.0554971, 3.78167, 0.217104, 636.957, 0.00684447, -18.2658, 0.6423, 8.74527
2, 453, 12.8071, 4.21935e-05, 1.93489, 0.0404409, 14.5225, 0.632436, 620.269, 0.0268701, 17.1562, 2.59959, 9.31424
3, 453, 12.8069, 4.89135e-05, 1.96617, 0.043665, 15.8525, 0.52929, 620.34, 0.00600315, -3.65374, 0.157904, 10.4577
4, 453, 10.3472, 6.77712e-06, 3.34242, 0.0602594, 2.13431, 0.0564332, 631.576, 0.0088358, -8.75162, 1.64898, 17.7433
5, 453, 12.2363, 1.39554e-05, 6.0968, 0.102635, 5.96736, 0.149882, 622.49, 0.0130209, -5.76242, 0.811542, 22.6264
0, 454, 13.8167, 0.00043326, 0.574942, 0.0139795, 127.952, 5.03131, 617.099, 0.00385786, -4.8477, 0.019546, 5.00623
1, 454, 16.0672, 8.51131e-05, 0.555821, 0.00817017, 41.6861, 0.900504, 607.077, 0.000865153, -1.52212, 0.00568033, 5.0258
2, 454, 12.1088, 0.000108675, 0.785089, 0.0527429, 11.5126, 1.50942, 625.685, 0.0270529, 4.81225, 3.04443, 5.14808
3, 454, 12.1104, 0.00153118, 0.465089, 0.0221074, 300, 28.9737, 626.002, 0.024303, -4.61635, 0.118815, 5.32628
4, 454, 11.1557, 2.02379e-05, 1.29074, 0.049072, 3.84058, 0.213802, 630.118, 0.00480264, -3.47363, 0.310885, 6.3443
0, 455, 9.79163, 6.95865e-05, 0.815209, 0.0794235, 5.12559, 0.814594, 641.597, 0.0192475, 5.3622, 3.03481, 5.48461
1, 455, 9.78981, 0.000835488, 0.335025, 0.0147671, 135.303, 10.6369, 641.823, 0.0109936, -11.4578, 0.0434726, 5.63924
2, 455, 14.4742, 8.49074e-05, 0.70426, 0.0244266, 18.8895, 1.41709, 612.458, 0.0215015, 4.51072, 1.70483, 6.00429
3, 455, 14.4738, 0.000115026, 0.79855, 0.0207948, 31.7982, 1.22629, 612.633, 0.00249122, -5.25124, 0.0247838, 6.06085
4, 455, 12.7036, 3.63822e-05, 1.26231, 0.105558, 1.17162, 0.169703, 623.375, 0.0126141, 17.5693, 2.45043, 9.30947
0, 456, 13.6515, 6.90632e-05, 0.411168, 0.0255526, 7.99937, 0.741936, 616.497, 0.00327777, -5.89999, 0.151943, 5.79795
1, 456, 12.0811, 9.16877e-05, 1.70117, 0.0963119, 11.5269, 1.2743, 624.691, 0.0495056, -1.98608, 5.56664, 6.61414
2, 456, 12.0811, 5.31142e-05, 1.73784, 0.0493658, 13.4567, 0.577654, 624.781, 0.00713882, -8.2138, 0.236216, 8.5406
3, 456, 12.4582, 1.2514e-05, 5.93449, 0.799309, 1.44456, 0.256175, 622.81, 0.0431459, 4.48096, 8.09866, 19.3011
0, 457, 10.3532, 4.15116e-05, 1.302, 0.173174, 2.4547, 0.489431, 632.281, 0.0185601, -9.08708, 2.34707, 7.20551
1, 457, 10.3738, 2.23883e-05, 1.80589, 0.12949, 2.50629, 0.267057, 632.165, 0.0117923, -0.812321, 1.14307, 8.94683
0, 458, 13.0425, 1.55097e-05, 2.80149, 0.248231, 0.979393, 0.102322, 618.811, 0.0102594, 3.1866, 1.99225, 15.2343
0, 459, 11.2589, 6.96628e-05, 0.894753, 0.0529927, 8.46631, 0.750766, 625.455, 0.00698476, -2.16107, 0.324191, 5.35025
1, 459, 14.5798, 3.41112e-05, 1.98095, 0.0716839, 6.74751, 0.417871, 610.427, 0.0218827, -5.42053, 3.1559, 12.9968
