sol, median_wind, 0_median_wind, 0_hour_fraction, 1_median_wind, 1_hour_fraction, 2_median_wind, 2_hour_fraction, 3_median_wind, 3_hour_fraction, 4_median_wind, 4_hour_fraction, 5_median_wind, 5_hour_fraction, 6_median_wind, 6_hour_fraction, 7_median_wind, 7_hour_fraction, 8_median_wind, 8_hour_fraction, 9_median_wind, 9_hour_fraction, 10_median_wind, 10_hour_fraction, 11_median_wind, 11_hour_fraction, 12_median_wind, 12_hour_fraction, 13_median_wind, 13_hour_fraction, 14_median_wind, 14_hour_fraction, 15_median_wind, 15_hour_fraction, 16_median_wind, 16_hour_fraction, 17_median_wind, 17_hour_fraction, 18_median_wind, 18_hour_fraction, 19_median_wind, 19_hour_fraction, 20_median_wind, 20_hour_fraction, 21_median_wind, 21_hour_fraction, 22_median_wind, 22_hour_fraction, 23_median_wind, 23_hour_fraction
312, 3.987, 3.248, 0.999722, 3.219, 0.999722, 3.376, 0.999722, 3.363, 0.999722, 3.8565, 0.999722, 3.674, 0.999722, 3.7525, 0.999722, 5.544, 0.999722, 7.947, 0.999722, 8.4415, 0.999722, 11.4695, 0.999722, 11.826, 0.999722, 10.0685, 0.999722, 8.7755, 0.999722, 8.961, 0.999722, 7.7115, 0.999722, 6.1095, 0.999722, 4.126, 0.908056, 2.277, 0.990833, 2.041, 0.999722, 1.975, 0.999722, 1.932, 0.999722, 2.035, 0.999722, 3.382, 0.999722
313, 3.988, 2.962, 0.999722, 2.89, 0.999722, 2.878, 0.999722, 2.808, 0.999722, 2.743, 0.999722, 3.948, 0.999722, 5.051, 0.999722, 5.797, 0.999722, 6.325, 0.999722, 7.1615, 0.999722, 10.617, 0.999722, 10.9595, 0.999722, 9.0625, 0.999722, 9.349, 0.999722, 8.5345, 0.999722, 7.678, 0.999722, 5.8765, 0.999722, 2.249, 0.997778, 1.838, 0.999722, 2.209, 0.999722, 2.16, 0.999722, 1.965, 0.999722, 1.909, 0.999722, 2.856, 0.999722
314, 3.718, 2.795, 0.999722, 3.016, 0.999722, 3.276, 0.999722, 3.336, 0.999722, 3.303, 0.999722, 3.0995, 0.999722, 4.048, 0.999722, 5.6625, 0.999722, 6.16, 0.999722, 8.864, 0.999722, 10.415, 0.999722, 10.959, 0.999722, 9.17, 0.999722, 8.988, 0.999722, 8.252, 0.999722, 6.6015, 0.999722, 5.658, 0.999722, 3.413, 0.998889, 2.025, 0.998889, 2.187, 0.999722, 2.017, 0.999722, 1.969, 0.999722, 2.188, 0.999722, 2.859, 0.999722
315, 3.891, 2.82, 0.999722, 3.573, 0.999722, 3.567, 0.999722, 3.098, 0.999722, 4.113, 0.999722, 3.118, 0.999722, 4.1615, 0.999722, 5.696, 0.999722, 6.117, 0.999722, 7.6735, 0.999722, 9.7905, 0.999722, 10.502, 0.999722, 9.5445, 0.999722, 8.414, 0.999722, 7.3355, 0.755833, 6.705, 0.69, 5.78, 0.999722, 0.497, 0.995833, 1.311, 0.991944, 1.993, 0.999722, 2.033, 0.999722, 1.945, 0.999722, 2.348, 0.999722, 3.627, 0.999722
316, 3.821, 3.172, 0.999722, 3.513, 0.999722, 3.4, 0.999722, 3.502, 0.999722, 3.353, 0.999722, 3.56, 0.999722, 4.1505, 0.999722, 5.131, 0.999722, 5.8175, 0.999722, 8.5135, 0.999722, 10.449, 0.999722, 10.924, 0.999722, 9.995, 0.999722, 10.08, 0.999722, 8.5225, 0.999722, 7.7535, 0.999722, 5.8645, 0.999722, 3.105, 0.999722, 2.329, 0.999722, 2.213, 0.992222, 2.004, 0.999722, 2.0985, 0.999722, 2.824, 0.999722, 3.35, 0.999722
317, 4.5855, 3.391, 0.999722, 3.384, 0.929444, 2.87, 0.239444, 2.983, 0.999722, 3.1625, 0.999722, 3.807, 0.999722, 3.8795, 0.999722, 4.642, 0.999722, 6.803, 0.999722, 9.3565, 0.999722, 10.729, 0.999722, 11.5, 0.999722, 10.03, 0.999722, 8.927, 0.999722, 8.044, 0.999722, 7.1605, 0.999722, 6.0995, 0.999722, 0.735, 0.998889, 2.183, 0.601389, 0, 0, 0, 0, 1.93, 0.343333, 2.085, 0.999722, 2.977, 0.999722
318, 3.777, 3.087, 0.999722, 3.38, 0.999722, 3.5765, 0.999722, 3.23, 0.999722, 3.38, 0.999722, 3.146, 0.999722, 4.271, 0.999722, 5.4295, 0.999722, 6.8225, 0.999722, 8.8895, 0.999722, 10.9, 0.999722, 10.445, 0.999722, 9.634, 0.999722, 9.346, 0.999722, 8.0735, 0.999722, 6.9215, 0.999722, 6.0345, 0.999722, 0.48, 0.999722, 2.001, 0.999444, 2.053, 0.999722, 2.009, 0.999722, 1.834, 0.999722, 2.6595, 0.999722, 3.04, 0.999722
319, 3.626, 3.126, 0.999722, 3.545, 0.999722, 3.583, 0.999722, 2.571, 0.999722, 2.646, 0.999722, 3.2035, 0.999722, 3.356, 0.999722, 5.498, 0.999722, 8.275, 0.999722, 9.594, 0.999722, 9.8865, 0.999722, 10.244, 0.999722, 8.9415, 0.999722, 9.4675, 0.999722, 8.3235, 0.999722, 7.1955, 0.999722, 6.1425, 0.999722, 3.124, 0.999722, 2.302, 0.999444, 2.215, 0.999722, 2.007, 0.999722, 2.083, 0.999722, 2.042, 0.999722, 3.223, 0.999722
320, 3.873, 3.019, 0.999722, 3.508, 0.999722, 3.705, 0.999722, 1.799, 0.999722, 2.196, 0.999722, 2.99, 0.999722, 4.542, 0.999722, 6.9135, 0.999722, 7.933, 0.999722, 9.327, 0.999722, 11.524, 0.999722, 10.919, 0.999722, 9.3855, 0.999722, 8.3165, 0.999722, 8.859, 0.999722, 6.957, 0.999722, 6.395, 0.999722, 2.954, 0.999722, 2.181, 0.999722, 2.048, 0.999722, 1.864, 0.999722, 1.952, 0.999722, 2.081, 0.999722, 2.744, 0.999722
321, 3.796, 2.983, 0.999722, 3.467, 0.999722, 3.565, 0.999722, 3.3735, 0.999722, 3.247, 0.999722, 3.401, 0.999722, 3.913, 0.999722, 6.0495, 0.999722, 7.367, 0.999722, 8.608, 0.999722, 10.879, 0.999722, 10.916, 0.999722, 9.2955, 0.999722, 8.5005, 0.999722, 7.062, 0.999722, 6.849, 0.999722, 4.981, 0.999722, 2.304, 0.999167, 2.1655, 0.998611, 2.293, 0.999444, 1.871, 0.999722, 1.966, 0.991667, 2.378, 0.454167, 3.227, 0.999722
322, 4.057, 3.014, 0.999722, 3.1455, 0.999722, 3.4535, 0.999722, 4.333, 0.999722, 3.824, 0.999722, 3.389, 0.999722, 3.765, 0.999722, 5.309, 0.999722, 8.1325, 0.999722, 9.6345, 0.999722, 10.485, 0.999722, 10.534, 0.999722, 9.433, 0.659444, 7.927, 0.99, 8.1745, 0.999722, 6.925, 0.999722, 6.1845, 0.999722, 1.711, 0.997778, 1.289, 0.999722, 1.717, 0.999722, 1.881, 0.196111, 1.983, 0.972778, 2.661, 0.999722, 3.5135, 0.999722
323, 3.954, 3.333, 0.999722, 3.6625, 0.999722, 3.881, 0.999722, 3.693, 0.999722, 3.101, 0.999722, 3.697, 0.999722, 3.696, 0.999722, 4.973, 0.999722, 7.003, 0.999722, 9.198, 0.999722, 11.8075, 0.999722, 11.27, 0.999722, 10.313, 0.999722, 10.049, 0.999722, 9.4745, 0.999722, 7.547, 0.999722, 6.1635, 0.999722, 1.523, 0.999722, 2.162, 0.999722, 1.931, 0.999167, 1.706, 0.999722, 2.001, 0.999722, 1.947, 0.999722, 2.044, 0.999722
324, 3.942, 3.598, 0.999722, 3.125, 0.999722, 3.328, 0.999722, 3.586, 0.999722, 3.1355, 0.999722, 3.159, 0.999722, 4.054, 0.999722, 5.692, 0.999722, 7.875, 0.999722, 9.688, 0.999722, 10.859, 0.999722, 11.423, 0.999722, 9.802, 0.999722, 9.3335, 0.999722, 8.9845, 0.999722, 8.039, 0.999722, 6.211, 0.999722, 3.913, 0.999722, 2.2315, 0.997778, 2.302, 0.999722, 2.242, 0.999722, 1.834, 0.999722, 2.047, 0.999444, 2.601, 0.999722
325, 3.839, 2.733, 0.999722, 2.54, 0.999722, 3.091, 0.999722, 3.656, 0.999722, 4.078, 0.999722, 3.331, 0.999722, 3.72, 0.999722, 4.7945, 0.999722, 8.618, 0.999722, 8.786, 0.999722, 10.79, 0.999722, 11.3265, 0.999722, 9.257, 0.999722, 9.083, 0.999722, 9.096, 0.999722, 7.803, 0.999722, 5.845, 0.999722, 3.011, 0.999722, 2.173, 0.983333, 1.8, 0.903611, 1.855, 0.999722, 1.956, 0.999722, 2.074, 0.999722, 3.144, 0.999722
326, 3.802, 3.309, 0.999722, 3.288, 0.999722, 2.903, 0.999722, 3.3085, 0.999722, 3.833, 0.999722, 3.364, 0.999722, 3.78, 0.999722, 5.226, 0.999722, 8.135, 0.999722, 9.377, 0.999722, 10.2455, 0.999722, 10.231, 0.999722, 9.21, 0.999722, 9.094, 0.999722, 7.908, 0.999722, 6.816, 0.999722, 5.657, 0.999722, 0.95, 0.999167, 2.075, 0.999444, 1.95, 0.999722, 1.905, 0.999722, 2.008, 0.999722, 1.93, 0.999722, 3.206, 0.999722
327, 4.189, 3.158, 0.999722, 3.016, 0.999722, 3.5255, 0.999722, 4.124, 0.999722, 3.817, 0.999722, 3.198, 0.999722, 4.132, 0.999722, 5.335, 0.999722, 6.3535, 0.999722, 8.6535, 0.999722, 11.421, 0.999722, 10.806, 0.999722, 9.798, 0.999722, 9.032, 0.999722, 7.0085, 0.999722, 6.8695, 0.999722, 5.4155, 0.999722, 0.485, 0.999444, 0.589, 0.987778, 1.754, 0.999722, 2.045, 0.999722, 2.013, 0.999722, 2.079, 0.999722, 3.533, 0.999722
328, 3.865, 3.064, 0.999722, 3.38, 0.999722, 3.21, 0.999722, 3.846, 0.999722, 3.8795, 0.999722, 3.207, 0.999722, 3.724, 0.999722, 5.601, 0.999722, 6.5495, 0.999722, 9.3425, 0.999722, 11.2635, 0.999722, 11.792, 0.999722, 9.9645, 0.999722, 9.2875, 0.999722, 8.3695, 0.999722, 6.738, 0.999722, 5.376, 0.999722, 2.109, 0.999444, 2.174, 0.999722, 1.974, 0.999722, 2.079, 0.999722, 2.017, 0.999444, 2.107, 0.999722, 3.281, 0.999722
329, 3.93, 3.028, 0.999722, 3.273, 0.999722, 3.338, 0.999722, 3.425, 0.999722, 3.85, 0.999722, 2.93, 0.999722, 3.922, 0.999722, 5.257, 0.999722, 6.095, 0.999722, 8.903, 0.999722, 10.7495, 0.999722, 11.533, 0.999722, 10.072, 0.999722, 8.912, 0.999722, 8.8785, 0.999722, 6.7235, 0.999722, 5.9495, 0.999722, 4.0315, 0.9975, 2.1765, 0.984722, 1.942, 0.999444, 1.912, 0.999722, 2.018, 0.999722, 1.792, 0.999722, 2.618, 0.999167
330, 3.792, 3.54, 0.999722, 3.448, 0.999722, 3.506, 0.999722, 3.158, 0.999722, 3.246, 0.999722, 3.635, 0.999722, 4.005, 0.999722, 4.279, 0.999722, 6.636, 0.999722, 8.4255, 0.999722, 10.4415, 0.999722, 10.251, 0.999722, 9.1025, 0.999722, 8.573, 0.999722, 8.4, 0.999722, 6.863, 0.999722, 5.515, 0.999722, 0.738, 0.984167, 2.062, 0.983611, 1.992, 0.999444, 2.241, 0.999722, 2.146, 0.999722, 1.99, 0.999722, 2.643, 0.999722
331, 3.955, 3.382, 0.999722, 3.158, 0.999722, 4.093, 0.999722, 4.016, 0.999722, 3.131, 0.999722, 3.354, 0.999722, 3.406, 0.999722, 4.7035, 0.999722, 7.406, 0.999722, 9.533, 0.999722, 10.9045, 0.999722, 11.1245, 0.999722, 10.664, 0.999722, 9.129, 0.999722, 8.4115, 0.999722, 8.038, 0.999722, 6.323, 0.999722, 2.072, 0.998889, 1.366, 0.994722, 2.1, 0.9975, 2.083, 0.999722, 2, 0.999722, 1.913, 0.999722, 3.088, 0.999722
332, 4.18, 2.745, 0.999722, 2.707, 0.999722, 3.391, 0.999722, 4.361, 0.999722, 4.197, 0.999722, 3.9895, 0.999722, 4.5165, 0.999722, 4.9335, 0.999722, 4.562, 0.999722, 7.1965, 0.999722, 10.5215, 0.999722, 10.9695, 0.999722, 10.166, 0.999722, 8.767, 0.999722, 8.2675, 0.999722, 7.0515, 0.999722, 5.8905, 0.999722, 0.753, 0.996667, 2.082, 0.998611, 2.271, 0.999722, 2.081, 0.999722, 1.87, 0.999722, 1.92, 0.999722, 2.623, 0.999722
333, 4.227, 2.283, 0.999722, 3.171, 0.999722, 3.716, 0.999722, 4.54, 0.999722, 3.889, 0.999722, 3.37, 0.999722, 4.205, 0.999722, 5.137, 0.999722, 5.347, 0.999722, 7.71, 0.999722, 11.001, 0.999722, 11.124, 0.999722, 9.217, 0.999722, 8.9075, 0.999722, 7.698, 0.999722, 7.934, 0.999722, 5.64, 0.999722, 0.976, 0.999722, 2.091, 0.9925, 1.82, 0.998611, 2.378, 0.999722, 1.986, 0.999722, 1.974, 0.999722, 2.39, 0.999722
334, 4.374, 3.483, 0.999722, 3.051, 0.999722, 2.822, 0.999722, 4.09, 0.999722, 4.35, 0.999722, 3.804, 0.999722, 4.635, 0.999722, 5.092, 0.999722, 5.977, 0.999722, 8.563, 0.999722, 10.3045, 0.999722, 11.004, 0.999722, 9.4085, 0.999722, 8.845, 0.999722, 8.36, 0.999722, 7.36, 0.999722, 6.122, 0.999722, 3.223, 0.998056, 2.2765, 0.996111, 2.263, 0.999722, 2.224, 0.999722, 1.87, 0.999722, 2.092, 0.999722, 2.077, 0.999722
335, 3.915, 2.879, 0.999722, 3.294, 0.999722, 3.0955, 0.999722, 3.767, 0.999722, 3.368, 0.999722, 2.978, 0.999722, 3.9465, 0.999722, 5.56, 0.999722, 6.53, 0.999722, 9.242, 0.999722, 10.623, 0.999722, 11.141, 0.999722, 9.8405, 0.999722, 8.663, 0.999722, 8.612, 0.999722, 7.363, 0.999722, 5.532, 0.999722, 0.505, 0.997222, 0.595, 0.995, 1.951, 0.992778, 1.895, 0.999722, 2.193, 0.999722, 2.123, 0.999722, 2.084, 0.999722
336, 3.9715, 3.062, 0.999722, 3.477, 0.999722, 3.85, 0.999722, 3.912, 0.999722, 2.856, 0.999722, 3.421, 0.999722, 4.0225, 0.999722, 5.938, 0.999722, 6.509, 0.999722, 8.9225, 0.999722, 11.1415, 0.999722, 10.545, 0.999722, 8.824, 0.999722, 8.6915, 0.999722, 8.105, 0.999722, 7.149, 0.999722, 5.461, 0.999722, 0.754, 0.998333, 0.593, 0.98, 1.965, 0.960278, 2.085, 0.999722, 2.022, 0.999722, 1.966, 0.999722, 1.913, 0.999722
337, 4.052, 3.116, 0.999722, 3.445, 0.999722, 3.749, 0.999722, 4.118, 0.999722, 2.9085, 0.999722, 3.2975, 0.999722, 3.8655, 0.999722, 4.58, 0.999722, 7.6905, 0.999722, 9.331, 0.999722, 10.834, 0.999722, 10.633, 0.999722, 9.7595, 0.999722, 8.6475, 0.999722, 7.8125, 0.999722, 6.951, 0.999722, 5.7285, 0.999722, 2.331, 0.997778, 0.596, 0.991389, 1.955, 0.999444, 1.221, 0.983611, 2.046, 0.996389, 1.145, 0.999722, 2.089, 0.999722
338, 4.147, 3.118, 0.999722, 3.4995, 0.999722, 4.057, 0.999722, 4.284, 0.999722, 3.3355, 0.999722, 3.1865, 0.999722, 4.0065, 0.999722, 4.496, 0.999722, 7.4475, 0.999722, 10.252, 0.999722, 11.8495, 0.999722, 10.33, 0.999722, 9.6085, 0.999722, 8.5335, 0.999722, 7.244, 0.999722, 6.876, 0.999722, 5.885, 0.999722, 0.702, 0.997778, 1.576, 0.911944, 1.7855, 0.995278, 2.057, 0.999722, 2.202, 0.999722, 2.13, 0.999722, 2.379, 0.999722
339, 4.321, 3.242, 0.999722, 3.4705, 0.999722, 3.7285, 0.999722, 4.206, 0.999722, 4.056, 0.999722, 4.056, 0.999722, 4.205, 0.999722, 5.354, 0.999722, 5.852, 0.999722, 8.3305, 0.999722, 10.3765, 0.999722, 11.179, 0.999722, 9.7865, 0.999722, 8.919, 0.999722, 8.001, 0.999722, 7.0695, 0.999722, 5.523, 0.999722, 2.106, 0.999167, 1.41, 0.997778, 1.972, 0.999444, 1.941, 0.999444, 1.907, 0.996667, 2.103, 0.998056, 2.3665, 0.999722
340, 4.423, 3.246, 0.999722, 3.1905, 0.999722, 4.129, 0.999722, 4.668, 0.999722, 3.2285, 0.999722, 3.306, 0.999722, 4.172, 0.999722, 4.74, 0.999722, 6.3665, 0.999722, 9.051, 0.999722, 10.61, 0.999722, 11.537, 0.999722, 9.5665, 0.999722, 8.2195, 0.999722, 7.877, 0.999722, 7.181, 0.999722, 5.7, 0.999722, 0.511, 0.978056, 2.2315, 0.989722, 0.557, 0.9175, 1.782, 0.999444, 2.178, 0.999722, 2.165, 0.999722, 2.097, 0.999722
341, 4.7365, 3.274, 0.999722, 3.077, 0.999722, 4.102, 0.937222, 3.83, 0.508333, 2.788, 0.999722, 3.787, 0.999722, 4.2675, 0.999722, 5.549, 0.999722, 5.718, 0.999722, 9.711, 0.999722, 12.4665, 0.999722, 11.6415, 0.999722, 9.769, 0.999722, 8.778, 0.999722, 8.1025, 0.999722, 7.637, 0.999722, 6.117, 0.999722, 2.394, 0.999722, 0.585, 0.995278, 0.3725, 0.833333, 0.528, 0.96, 2.209, 0.988333, 2.461, 0.998611, 2.131, 0.999722
342, 4.317, 3.855, 0.999722, 3.363, 0.999722, 4.356, 0.999722, 3.524, 0.999722, 3.717, 0.999722, 3.959, 0.999722, 4.757, 0.999722, 4.0895, 0.999722, 5.569, 0.999722, 9.488, 0.999722, 11.813, 0.999722, 11.3345, 0.999722, 9.682, 0.999722, 9.442, 0.999722, 9.248, 0.999722, 7.2235, 0.999722, 5.844, 0.999722, 3.693, 0.960556, 1.326, 0.925833, 2.111, 0.999722, 2.109, 0.999722, 1.8645, 0.999722, 1.817, 0.999722, 2.275, 0.999722
343, 4.178, 3.414, 0.999722, 3.524, 0.999722, 3.77, 0.999722, 4.015, 0.999722, 3.115, 0.999722, 3.3195, 0.999722, 3.998, 0.999722, 4.49, 0.999722, 6.609, 0.999722, 9.632, 0.999722, 11.497, 0.999722, 11.21, 0.999722, 9.4685, 0.999722, 8.638, 0.999722, 8.625, 0.999722, 7.5385, 0.999722, 5.9195, 0.999722, 3.619, 0.997778, 2.2895, 0.97, 1.299, 0.975278, 1.931, 0.999722, 2.21, 0.999722, 2.947, 0.999722, 3.654, 0.999722
344, 4.3295, 2.998, 0.999722, 3.19, 0.999722, 3.4505, 0.999722, 4.1575, 0.999722, 3.284, 0.999722, 3.384, 0.999722, 4.0205, 0.999722, 5.935, 0.999722, 6.8125, 0.999722, 9.002, 0.999722, 11.1025, 0.999722, 11.154, 0.999722, 9.544, 0.999722, 9.133, 0.999722, 8.287, 0.999722, 6.97, 0.999722, 5.8715, 0.999722, 1.5455, 0.984167, 0.601, 0.97, 1.2805, 0.997778, 1.4215, 0.995833, 2.046, 0.996667, 2.153, 0.999722, 2.263, 0.999722
345, 4.159, 3.58, 0.999722, 3.1835, 0.999722, 3.9355, 0.999722, 3.9455, 0.999722, 2.9045, 0.999722, 3.651, 0.999722, 4.1325, 0.999722, 5.243, 0.999722, 6.0905, 0.999722, 8.967, 0.999722, 11.0195, 0.999722, 11.671, 0.999722, 10.124, 0.999722, 9.567, 0.999722, 8.539, 0.999722, 7.276, 0.999722, 5.546, 0.999722, 2.356, 0.999167, 0.612, 0.999167, 1.981, 0.999167, 1.941, 0.999722, 2.028, 0.999722, 2.918, 0.999722, 2.748, 0.999722
346, 4.133, 3.749, 0.999722, 3.73, 0.999722, 3.448, 0.999722, 3.2745, 0.999722, 3.881, 0.999722, 3.952, 0.999722, 4.0605, 0.999722, 4.571, 0.999722, 5.324, 0.999722, 7.7595, 0.999722, 10.1665, 0.999722, 10.687, 0.999722, 9.7255, 0.999722, 8.8985, 0.999722, 8.031, 0.999722, 6.943, 0.999722, 4.642, 0.999722, 1.5195, 0.999722, 0.5925, 0.997222, 1.278, 0.995278, 1.963, 0.998056, 2.243, 0.998611, 2.472, 0.999722, 3.0985, 0.999722
347, 4.048, 3.253, 0.999722, 3.246, 0.999722, 4.222, 0.999722, 4.418, 0.999722, 2.9315, 0.999722, 3.327, 0.999722, 3.148, 0.999722, 4.229, 0.999722, 5.7715, 0.999722, 8.5035, 0.999722, 10.782, 0.999722, 10.602, 0.999722, 9.8305, 0.999722, 9.0235, 0.999722, 7.797, 0.999722, 7.2385, 0.999722, 5.049, 0.9975, 0.499, 0.999722, 0.794, 0.998889, 1.906, 0.999444, 2.093, 0.999722, 2.202, 0.999722, 2.516, 0.999722, 2.705, 0.999167
348, 4.2, 3.579, 0.999722, 3.341, 0.999722, 3.843, 0.999722, 4.735, 0.999722, 4.017, 0.999722, 3.5235, 0.999722, 3.8435, 0.999722, 5.589, 0.999722, 7.4815, 0.999722, 8.806, 0.999722, 10.596, 0.999722, 11.8065, 0.999722, 9.065, 0.999722, 8.145, 0.999722, 7.317, 0.999722, 6.0165, 0.999722, 5.024, 0.999444, 0.26, 0.995833, 1.434, 0.986111, 2.155, 0.986111, 1.949, 0.999722, 2.077, 0.999722, 2.165, 0.999722, 3.31, 0.999722
349, 4.17, 3.297, 0.999722, 3.204, 0.999722, 4.1975, 0.999722, 4.279, 0.999722, 3.054, 0.999722, 3.335, 0.999722, 4.181, 0.999722, 6.1965, 0.999722, 8.0995, 0.999722, 9.6205, 0.999722, 10.9565, 0.999722, 10.903, 0.999722, 9.7345, 0.999722, 7.528, 0.999722, 7.361, 0.999722, 7.1595, 0.999722, 4.975, 0.995278, 0.451, 0.995278, 0.848, 0.999444, 1.828, 0.999722, 1.928, 0.999722, 1.918, 0.999722, 2.309, 0.999722, 2.272, 0.999722
350, 4.106, 3.717, 0.999722, 3.847, 0.999722, 4.1955, 0.999722, 3.103, 0.999722, 2.943, 0.999722, 3.32, 0.999722, 4.018, 0.999722, 5.412, 0.999722, 5.863, 0.999722, 9.135, 0.999722, 11.4825, 0.999722, 11.269, 0.999722, 9.6055, 0.999722, 8.412, 0.999722, 8.3505, 0.999722, 7.3985, 0.999722, 4.724, 0.999722, 0.543, 0.999722, 0.421, 0.988611, 1.998, 0.993333, 2.29, 0.999722, 2.071, 0.999722, 2.199, 0.999167, 2.107, 0.999722
351, 4.295, 3.127, 0.999722, 3.529, 0.999722, 3.776, 0.999722, 4.007, 0.999722, 4.125, 0.999722, 4.0955, 0.999722, 4.175, 0.999722, 5.3645, 0.999722, 6.5215, 0.999722, 8.6515, 0.999722, 11.1175, 0.999722, 11.488, 0.999722, 9.785, 0.999722, 8.6895, 0.999722, 7.6825, 0.999722, 7.5855, 0.999722, 4.338, 0.99, 0.522, 0.9775, 1.391, 0.963611, 2.1915, 0.975, 1.786, 0.999444, 2.051, 0.999722, 2.185, 0.999722, 3.2035, 0.999722
352, 4.406, 3.438, 0.999722, 3.716, 0.999722, 3.79, 0.999722, 4.346, 0.999722, 4.464, 0.999722, 4.106, 0.999722, 4.53, 0.999722, 7.1785, 0.999722, 8.257, 0.999722, 9.6745, 0.999722, 11.172, 0.999722, 11.12, 0.999722, 9.9825, 0.999722, 8.927, 0.999722, 7.407, 0.999722, 7.328, 0.999722, 5.046, 0.999722, 2.695, 0.999444, 2.346, 0.997222, 1.873, 0.999444, 2.137, 0.999722, 2.096, 0.999722, 2.03, 0.998611, 3.565, 0.999722
353, 4.155, 3.169, 0.999722, 2.826, 0.999722, 3.833, 0.999722, 3.618, 0.999722, 3.307, 0.999722, 3.222, 0.999722, 4.3975, 0.999722, 7.9835, 0.999722, 8.7385, 0.999722, 11.0305, 0.999722, 12.537, 0.999722, 10.981, 0.999722, 9.7975, 0.999722, 8.941, 0.999722, 8.157, 0.999722, 7.261, 0.999722, 6.412, 0.998611, 0.494, 0.953611, 0.6425, 0.985278, 1.874, 0.998889, 1.951, 0.999722, 1.915, 0.999722, 2.026, 0.999722, 3.4, 0.999722
354, 4.431, 2.734, 0.999444, 3.125, 0.999722, 3.211, 0.999722, 4.119, 0.999722, 3.957, 0.999722, 3.9695, 0.999722, 4.97, 0.999722, 5.751, 0.999722, 5.6175, 0.999722, 9.4355, 0.999722, 11.6525, 0.999722, 11.03, 0.999722, 10.347, 0.999722, 8.3525, 0.999722, 7.733, 0.999722, 7.904, 0.999722, 6.299, 0.989722, 0.6755, 0.983333, 1.376, 0.996111, 2.043, 0.999722, 1.819, 0.999722, 2.264, 0.999722, 2.6505, 0.999722, 2.309, 0.999722
355, 4.515, 3.157, 0.999722, 2.96, 0.999722, 3.987, 0.999722, 4.3965, 0.999722, 4.41, 0.999722, 3.8725, 0.999722, 4.76, 0.999722, 5.584, 0.999722, 6.956, 0.999722, 9.7705, 0.999722, 11.6875, 0.999722, 10.7525, 0.999722, 9.158, 0.999722, 8.0695, 0.999722, 8.69, 0.999722, 8.172, 0.999722, 5.862, 0.999722, 1.8145, 0.998889, 1.551, 0.999722, 1.49, 0.999722, 2.14, 0.999722, 1.948, 0.999444, 2.2, 0.999722, 2.774, 0.999722
356, 4.45, 2.555, 0.999722, 2.674, 0.999722, 4.306, 0.999722, 5.059, 0.999722, 4.0345, 0.999722, 4.246, 0.999722, 4.0485, 0.999722, 4.5465, 0.999722, 6.0595, 0.999722, 9.1, 0.999722, 11.6015, 0.999722, 11.928, 0.999722, 9.434, 0.999722, 8.3275, 0.999722, 8.758, 0.999722, 7.563, 0.999722, 6.697, 0.999167, 0.4945, 0.999722, 0.85, 0.991944, 0.753, 0.996667, 1.961, 0.998889, 2.069, 0.999722, 2.198, 0.999722, 2.911, 0.999722
357, 4.288, 3.003, 0.999722, 3.605, 0.999722, 4.337, 0.999722, 4.271, 0.999722, 3.912, 0.999722, 3.3685, 0.999722, 3.744, 0.999722, 5.558, 0.999722, 6.104, 0.999722, 9.588, 0.999722, 11.396, 0.999722, 11.5945, 0.999722, 9.335, 0.999722, 9.4115, 0.999722, 8.639, 0.999722, 6.971, 0.999722, 5.6945, 0.999722, 1.8475, 0.995833, 2.606, 0.865278, 2.21, 0.950833, 1.973, 0.998056, 2.574, 0.999722, 2.216, 0.999722, 2.617, 0.999722
358, 4.169, 3.3345, 0.999722, 3.416, 0.999722, 4.2735, 0.999722, 4.086, 0.999722, 4.013, 0.999722, 3.819, 0.999722, 4.328, 0.999722, 4.07, 0.999722, 5.1935, 0.999722, 9.483, 0.999722, 11.517, 0.999722, 11.699, 0.999722, 9.9385, 0.999722, 8.578, 0.999722, 7.5415, 0.999722, 7.467, 0.999722, 4.836, 0.965556, 0.468, 0.983056, 2.267, 0.998611, 2.087, 0.999444, 2.154, 0.999722, 1.771, 0.999722, 2.075, 0.999722, 2.819, 0.999722
359, 4.225, 2.901, 0.999722, 3.67, 0.999722, 4.344, 0.999722, 4.055, 0.999722, 3.481, 0.999722, 3.9995, 0.999722, 4.186, 0.999722, 5.03, 0.999722, 4.156, 0.999722, 8.1615, 0.999722, 11.221, 0.999722, 11.015, 0.999722, 9.232, 0.999722, 8.7065, 0.999722, 7.2965, 0.999722, 7.4445, 0.999722, 5.896, 0.999444, 0.53, 0.994722, 2.622, 0.998889, 1.5315, 0.979167, 2.31, 0.996667, 2.256, 0.999722, 2.211, 0.999722, 2.13, 0.999722
360, 4.601, 3.701, 0.999722, 3.742, 0.999722, 3.838, 0.999722, 4.115, 0.999722, 4.7115, 0.999722, 4.19, 0.999722, 4.227, 0.999722, 5.227, 0.999722, 5.3895, 0.999722, 9.9605, 0.999722, 12.253, 0.999722, 11.438, 0.999722, 9.2375, 0.999722, 7.796, 0.999722, 7.465, 0.999722, 7.164, 0.999722, 4.995, 0.999167, 0.754, 0.993333, 0.6745, 0.996667, 1.341, 0.999167, 0.367, 0.998611, 2.276, 0.998889, 2.228, 0.999722, 2.46, 0.999722
