# srt_ind, vortex_number, sols, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, slope, slope_unc, intercept, intercept_unc, U, U_unc, Diameter, Diameter_unc, full_Vobs, full_Vobs_unc, full_b, full_b_unc, full_Pact, full_Pact_unc, full_Vact, full_Vact_unc, full_Dact, full_Dact_unc, full_Vobs_sigma
494, 2, 335, 10.4111, 2.94654e-05, 1.54744, 0.120768, 2.30496, 0.265157, -2.29217, 3.32617, 685.464, 0.0179987, 9.973, 1.4933, 22.9874, 4.34054, -33.7802, 3.69658, -25.295, 6.91598, -1.07661, 0.577268, nan, nan, nan, nan, 9.13824
495, 0, 336, 12.8818, 2.13385e-05, 0.917538, 0.0736794, 2.19227, 0.259856, -0.429242, 0.587067, 677.956, 0.00600865, 6.9605, 0.125859, 15.2593, 1.82965, -23.7472, 8.65654, -10.2811, 5.35204, -0.898622, 1.32597, nan, nan, nan, nan, 2.74327
496, 1, 336, 12.3357, 5.29527e-06, 2.12324, 0.187128, 1.31426, 0.141216, 5.20693, 1.40303, 679.869, 0.00746645, 6.772, 1.60344, 8.90017, 2.31417, -26.7895, 1.62784, -5.88902, 0.566714, -18.5206, 14.4573, nan, nan, nan, nan, 16.4571
497, 2, 336, 11.1933, 3.35017e-05, 1.86414, 0.0395359, 11.3714, 0.357461, -2.28553, 0.135301, 683.221, 0.00464399, 10.8115, 2.98203, 122.942, 34.1293, -18.6557, 2.86833, -69.8039, 16.9775, 4.88765, 0.968649, 19.2038, 1.90293, 75.9258, 63.471, 6.50401
499, 1, 337, 9.15243, 3.06654e-05, 0.755445, 0.0395929, 4.21318, 0.324234, -7.5125, 0.262989, 692.456, 0.00409546, 10.091, 1.50028, 42.5152, 7.11753, -20.3505, 5.72347, -32.581, 18.342, -0.897106, 0.931219, nan, nan, nan, nan, 3.55562
500, 2, 337, 11.3779, 2.29916e-05, 3.69732, 0.0487072, 12.5637, 0.245621, -4.72615, 0.156777, 680.506, 0.00580925, 6.879, 1.22082, 86.4257, 15.4308, -20.128, 2.89366, -56.4048, 9.84253, 5.79348, 0.614452, 20.9437, 1.11064, 69.0425, 25.1342, 6.95589
501, 0, 338, 10.9046, 3.33453e-05, 0.905003, 0.0877909, 2.54818, 0.368526, 2.62084, 1.25371, 681.002, 0.00993165, 10.621, 3.12349, 27.0642, 8.86958, -31.2053, 6.19261, -14.2467, 3.78164, -0.354633, 0.500125, nan, nan, nan, nan, 5.03912
502, 0, 339, 8.86333, 5.29929e-05, 0.429138, 0.0224976, 7.27662, 0.566515, -6.52492, 0.127589, 692.379, 0.00272743, 5.175, 0.875552, 37.6565, 7.01323, -12.9271, 1.34463, -22.2516, 3.82345, -1.3731, 0.440022, nan, nan, nan, nan, 9.61386
503, 1, 339, 12.915, 2.77658e-05, 0.820981, 0.0616094, 1.96874, 0.217516, -2.66427, 1.65317, 673.544, 0.0087882, 11.9125, 2.09582, 23.4526, 4.87227, -25.4675, 4.07603, -11.3857, 2.64181, -0.516273, 0.428743, nan, nan, nan, nan, 6.24811
504, 2, 339, 12.939, 0.000258363, 1.09385, 0.0424674, 47.789, 2.99604, -1.81714, 0.156514, 673.848, 0.00974743, 9.009, 1.51288, 430.531, 77.1732, -4.78199, 2.01952, -50.2489, 18.152, 1.17439, 0.0838062, 9.46051, 0.337559, 415.506, 80.0842, 2.36788
505, 3, 339, 9.87567, 9.65179e-06, 2.1897, 0.0426491, 3.60391, 0.104506, -1.13373, 0.478937, 684.898, 0.00507602, 9.295, 0.186862, 33.4983, 1.18199, -27.6569, 2.60135, -22.758, 3.91531, -13.3021, 3.3121, nan, nan, nan, nan, 10.6317
506, 0, 340, 11.3292, 9.37165e-05, 0.559829, 0.0950867, 3.96165, 0.979916, -2.15223, 0.486721, 677.404, 0.00870339, 7.8895, 2.19285, 31.2554, 11.6292, -26.1497, 7.56791, -28.2924, 13.7779, -0.186756, 0.432263, nan, nan, nan, nan, 3.45535
507, 0, 342, 12.1299, 1.81282e-05, 1.305, 0.409085, 0.986207, 0.306631, 7.23119, 1.53384, 672.734, 0.00805045, 9.9325, inf, 9.7955, inf, 2.24064, 9.51393, -3376.95, 3.75599e+10, 1.32154, 0.442415, 10.077, 1.68674, 9.734, inf, 0.235511
508, 1, 342, 11.1586, 0.000307751, 0.714212, 0.041233, 38.0976, 3.8627, -1.70265, 0.386935, 674.902, 0.0140909, 10.6845, 1.72755, 407.054, 77.6852, -26.6504, 1.22531, -229.845, 15.9353, -0.317991, 0.0952669, nan, nan, nan, nan, 21.7499
509, 2, 342, 11.7085, 3.35151e-05, 1.36922, 0.0625631, 5.28093, 0.357776, -1.53546, 0.465307, 673.679, 0.00737448, 13.437, 2.008, 70.9599, 11.6429, -32.4523, 3.28714, -44.9728, 8.44272, -0.909196, 0.462391, nan, nan, nan, nan, 9.87251
510, 1, 343, 14.9455, 2.31473e-05, 1.12657, 0.0320061, 5.86462, 0.248352, 2.95715, 0.250893, 666.852, 0.00401878, 5.404, 0.814268, 31.6924, 4.96038, -11.4927, 3.13171, -12.6971, 4.50492, 1.81263, 0.382968, 11.8479, 1.25159, 24.985, 7.78164, 3.66978
511, 2, 343, 13.5519, 3.86329e-05, 2.1006, 0.0286927, 20.3586, 0.415439, -0.177142, 0.0688593, 668.254, 0.00369229, 7.467, 1.06774, 152.018, 21.9579, -12.5394, 2.2117, -82.0578, 14.2538, 2.77176, 0.241972, 14.6358, 0.638847, 132.339, 30.8002, 5.66956
512, 0, 344, 11.118, 3.07135e-05, 0.689422, 0.069962, 2.287, 0.335853, 1.27743, 0.212287, 673.234, 0.00421562, 7.097, 1.1112, 16.2308, 3.48419, -25.2483, 28.5596, -11.3045, 18.6408, -0.339939, 2.32878, nan, nan, nan, nan, 0.884058
513, 1, 344, 9.81608, 4.86186e-05, 0.800377, 0.0435616, 6.42971, 0.524346, -8.47016, 0.357566, 679.965, 0.00579939, 8.283, 1.15879, 53.2573, 8.62416, -24.1845, 1.32112, -34.0153, 3.22332, -0.564953, 0.150738, nan, nan, nan, nan, 18.306
514, 0, 345, 10.7292, 7.89265e-05, 0.805133, 0.121638, 3.72852, 0.821433, -1.55298, 0.763497, 674.49, 0.0117668, 9.165, 2.84403, 34.1719, 13.0047, -17.1694, 4.0282, -16.3208, 5.31358, -3.9782, 3.72245, nan, nan, nan, nan, 4.26231
515, 1, 345, 14.3347, 0.000158971, 0.49017, 0.0192881, 29.0641, 1.75811, -0.890664, 0.0597628, 666.157, 0.00322024, 7.502, 1.53708, 218.039, 46.5802, -17.6208, 2.17244, -95.8181, 13.9271, -0.465043, 0.236173, nan, nan, nan, nan, 8.11106
516, 2, 345, 11.5955, 2.95506e-05, 0.707038, 0.0595394, 1.83531, 0.22976, 7.08796, 1.51566, 671.782, 0.0080264, 9.603, 4.90168, 17.6245, 9.26272, -25.2231, 3.68885, -14.5794, 4.28671, -0.363965, 0.313663, nan, nan, nan, nan, 6.83766
517, 3, 345, 9.29018, 1.0278e-05, 0.913882, 0.0502402, 1.79346, 0.142906, -3.48066, 0.473523, 681.297, 0.00367065, 7.911, 0.860064, 14.1881, 1.91243, -23.7514, 1.625, -7.31648, 0.776897, -0.872651, 0.248714, nan, nan, nan, nan, 14.6162
518, 4, 345, 11.6238, 8.48782e-05, 0.72678, 0.0676023, 6.56917, 0.903017, 0.736795, 0.364237, 671.783, 0.00764839, 13.085, 2.19079, 85.9576, 18.6209, -33.5408, 2.29506, -55.122, 5.81188, -0.178944, 0.124018, nan, nan, nan, nan, 14.6144
519, 5, 345, 15.7143, 4.10236e-05, 0.532363, 0.0345372, 4.55425, 0.444496, -1.85923, 0.438271, 664.801, 0.00476457, 6.871, 0.822885, 31.2923, 4.8345, -15.0908, 1.62754, -18.9163, 2.83999, -1.38488, 0.475023, nan, nan, nan, nan, 9.27218
520, 6, 345, 13.5948, 2.85572e-05, 1.26334, 0.0423579, 6.13202, 0.300414, -1.39388, 0.157764, 666.958, 0.0040499, 8.387, 1.50871, 51.4293, 9.58839, -2.50834, 2.03298, -12.8585, 12.1188, 1.2841, 0.0552054, 9.94415, 0.213757, 51.0119, 11.4357, 1.23382
521, 0, 346, 14.9561, 0.000176882, 1.94194, 0.16023, 20.9112, 3.28314, 163.303, 12.5, 663.17, 0.155725, 8.537, 1.26667, 178.519, 38.5638, -22.3507, 3.4911, -58.102, 10.9379, 11.6753, 6.54142, 30.011, 8.40723, 72.8061, 96.1557, 6.4022
522, 1, 346, 14.9543, 6.72846e-05, 3.55743, 0.0521413, 33.0196, 0.749162, 0.5259, 0.159501, 664.613, 0.00916155, 7.569, 1.28181, 249.925, 42.7029, -21.9045, 2.0214, -99.4679, 11.6964, 6.32064, 0.535896, 22.0795, 0.936005, 187.498, 58.2577, 10.8363
523, 0, 347, 13.556, 0.00019114, 0.530564, 0.0411417, 17.7445, 2.04084, -0.405584, 0.0921699, 666.022, 0.00487353, 8.8325, 1.90956, 156.728, 38.3806, -23.3488, 2.0222, -98.3311, 13.3419, -0.230265, 0.132016, nan, nan, nan, nan, 11.5462
524, 1, 347, 14.4121, 0.000166648, 0.566575, 0.0227813, 29.8184, 1.83956, -1.73468, 0.0662333, 665.288, 0.00375533, 2.943, 2.20883, 87.7556, 66.086, -6.52406, 2.43073, -41.0522, 14.0036, 0.746783, 0.139995, 7.62372, 0.714586, 76.4375, 77.3481, 2.68399
525, 0, 348, 11.24, 0.000187621, 0.542742, 0.0319536, 22.9367, 2.03206, -3.07845, 0.0814225, 670.452, 0.00446921, 11.0545, 2.55342, 253.554, 62.7272, -24.7148, 1.9738, -117.464, 12.2415, -0.205832, 0.119655, nan, nan, nan, nan, 12.5214
526, 1, 348, 9.55305, 6.85187e-05, 0.438597, 0.0611926, 1.17253, 0.298874, 0.837757, 0.869033, 678.675, 0.00656094, 8.802, inf, 10.3206, inf, -21.8078, 2.91307, -3.46455, 0.593892, -0.172214, 0.163456, nan, nan, nan, nan, 7.48619
527, 2, 348, 12.6308, 1.77254e-05, 2.00014, 0.0769812, 3.22836, 0.18227, -2.87347, 0.833558, 667.116, 0.00872919, 9.398, 1.63793, 30.3401, 5.55835, -27.973, 2.40916, -14.277, 1.85799, -7.7626, 2.04263, nan, nan, nan, nan, 11.6111
528, 0, 349, 14.353, 5.51525e-05, 0.560349, 0.0370603, 6.00377, 0.576673, 1.13135, 0.103899, 662.996, 0.00316277, 7.4825, 0.486574, 44.9232, 5.21083, -4.2114, 1.59751, -25693.7, 1.9677e+10, 0.62338, 0.0662602, 6.98462, 0.371204, 42.5916, 2.37406e+13, 2.63623
529, 1, 349, 12.6817, 2.33518e-05, 1.56629, 0.0716605, 3.67742, 0.254384, -8.10974, 1.25777, 666.528, 0.0103521, 7.8495, 1.4008, 28.8659, 5.52478, -30.5893, 4.11418, -18.1241, 3.90785, -1.706, 0.884327, nan, nan, nan, nan, 7.43508
530, 2, 349, 9.51121, 1.81802e-05, 1.62976, 0.0718871, 3.03346, 0.20097, -3.59555, 1.13226, 677.156, 0.00911646, 8.336, 3.52123, 25.2869, 10.8121, -26.408, 2.82301, -14.5651, 2.4829, -4.11573, 1.31115, nan, nan, nan, nan, 9.35454
531, 3, 349, 13.1583, 9.11543e-05, 1.45383, 0.0507307, 18.8046, 0.976078, -0.465727, 0.117001, 665.114, 0.00622109, 5.964, 0.954487, 112.151, 18.8692, -6.77178, 2.11598, -47.5455, 10.4331, 1.61727, 0.119889, 11.2337, 0.41638, 106.333, 21.98, 3.2003
532, 0, 350, 14.5189, 0.000331781, 0.550086, 0.0220635, 59.2957, 3.97155, -0.65839, 0.0907618, 661.535, 0.00601391, 8.611, 2.06593, 510.595, 127.185, -11.6027, 1.86871, -193.412, 29.1912, 2.52378, 0.787323, 14.0516, 2.19178, 238.378, 276.512, 6.20893
533, 1, 350, 9.22608, 1.46371e-05, 1.46502, 0.0628127, 1.61586, 0.104523, -2.727, 1.49195, 678.635, 0.00781434, 9.2895, 1.30087, 15.0105, 2.31545, -20.483, 0.911758, -5.91578, 0.375487, 23.9255, 16.8715, 42.7163, 15.0611, 3.71438, 9.43329, 22.4654
534, 2, 350, 11.6892, 4.03953e-05, 1.49701, 0.0594374, 7.32431, 0.429597, -4.61948, 0.283399, 667.267, 0.00669313, 9.217, 1.26887, 67.5082, 10.1019, -24.304, 3.43438, -57.7303, 16.084, -5.51116, 2.13819, nan, nan, nan, nan, 7.07667
535, 1, 351, 8.63131, 1.35346e-05, 1.02097, 0.0725016, 1.58269, 0.160916, -8.17451, 1.13677, 681.461, 0.00600476, 5.948, 0.76246, 9.41384, 1.54023, -20.5626, 3.1819, -4.90214, 1.09461, -2.81435, 1.30859, nan, nan, nan, nan, 6.46238
536, 0, 352, 15.5449, 4.00393e-05, 0.582158, 0.0137122, 12.2371, 0.427202, -0.553478, 0.0435589, 658.15, 0.00160995, 6.914, 0.596294, 84.6073, 7.87204, -15.7989, 2.88838, -50.0828, 14.1571, -1.61164, 0.809, nan, nan, nan, nan, 5.46982
537, 1, 352, 11.9096, 0.000114719, 1.5941, 0.0577069, 22.8086, 1.24191, -1.48725, 0.146601, 664.364, 0.00796703, 8.5385, 2.55154, 194.751, 59.1553, -0.00456047, 2.9774, -1.58842, 808.825, 1.5941, 0.057707, 11.1535, 0.201881, 194.751, 60.6088, 0.0015317
538, 1, 353, 13.2722, 2.76715e-05, 3.7126, 0.054826, 13.4884, 0.296687, -3.19864, 0.182866, 660.86, 0.0068252, 7.368, 1.09787, 99.3825, 14.9689, -22.7697, 5.36965, -50.3307, 16.4686, 6.70145, 1.42096, 22.9037, 2.42822, 73.9715, 30.1113, 4.24045
539, 0, 354, 11.658, 8.74752e-05, 0.734109, 0.0716095, 6.45642, 0.912734, -4.8757, 0.165208, 663.658, 0.0058572, 9.255, 1.80544, 59.7542, 14.3957, -23.6401, 3.33618, -26.7559, 4.67019, -0.511057, 0.353155, nan, nan, nan, nan, 7.08597
540, 1, 354, 12.0298, 0.000256237, 0.574189, 0.0343875, 30.7406, 2.94001, -0.0223684, 0.173495, 662.927, 0.00739962, 8.551, 3.22981, 262.863, 102.42, -24.0267, 2.55552, -126.599, 17.5682, -0.259308, 0.177443, nan, nan, nan, nan, 9.4019
541, 0, 355, 10.8746, 4.74777e-05, 0.566384, 0.056148, 3.45525, 0.499813, -4.75882, 0.337349, 663.898, 0.0051794, 12.019, 2.7614, 41.5286, 11.2749, -28.1601, 1.96588, -26.848, 3.18112, -0.163343, 0.101993, nan, nan, nan, nan, 14.3244
542, 1, 355, 14.7552, 7.98385e-05, 0.701527, 0.01717, 23.4774, 0.865883, 0.132362, 0.044255, 657.109, 0.00241304, 11.822, 1.41643, 277.55, 34.7939, -19.1275, 1.84172, -126.161, 16.2281, -1.08407, 0.346294, nan, nan, nan, nan, 10.3856
543, 2, 355, 12.9422, 2.43799e-05, 1.24896, 0.086409, 1.68926, 0.175562, -1.27971, 2.14626, 659.84, 0.0112784, 7.611, 0.618362, 12.857, 1.69605, -30.1378, 1.3202, -13.5291, 1.3665, -0.956215, 0.199726, nan, nan, nan, nan, 22.8282
544, 3, 355, 15.417, 1.32971e-05, 1.66587, 0.0126894, 12.565, 0.143218, 0.616542, 0.0514783, 656.973, 0.0016614, 7.445, 0.779379, 93.5464, 9.85078, -4.54562, 3.88733, -39.9557, 56.5401, 1.73377, 0.116942, 11.7167, 0.395141, 91.6964, 50.2879, 1.16934
545, 0, 356, 13.0513, 5.6569e-05, 1.77858, 0.0256342, 28.2412, 0.621581, -3.40391, 0.0724836, 658.949, 0.00405985, 6.7695, 0.86901, 191.179, 24.9, -22.4072, 2.04437, -146.197, 24.2613, 17.2545, 3.71418, 36.8463, 3.96575, 61.3799, 139.183, 10.9604
546, 0, 357, 11.0736, 0.000465312, 0.37269, 0.0139279, 88.7746, 6.03252, -2.04965, 0.0704767, 661.543, 0.00555043, 11.0075, 3.09451, 977.186, 282.625, -21.1113, 1.03873, -528.67, 36.5319, -0.132584, 0.049753, nan, nan, nan, nan, 20.324
547, 1, 357, 9.27281, 3.04832e-05, 0.754, 0.0211438, 7.82577, 0.323629, -7.72898, 0.0889701, 670.067, 0.0023375, 8.443, 1.11551, 66.073, 9.14733, -24.7944, 1.10356, -46.3647, 3.78735, -0.462037, 0.108538, nan, nan, nan, nan, 22.4677
548, 2, 357, 14.2006, 1.29666e-05, 1.20232, 0.0361167, 3.11412, 0.136101, 1.43212, 0.205886, 656.094, 0.00313976, 6.3115, 0.454627, 19.6548, 1.65598, -23.5071, 2.06141, -15.16, 2.26924, -2.65617, 0.699306, nan, nan, nan, nan, 11.4034
549, 0, 358, 11.3709, 5.25398e-05, 0.606902, 0.065455, 3.52955, 0.565536, 6.84536, 0.728763, 661.18, 0.00771339, 12.732, 2.80509, 44.9382, 12.2421, -35.534, 4.79161, -35.9366, 9.05274, -0.107773, 0.192753, nan, nan, nan, nan, 7.41588
550, 1, 358, 11.8448, 6.12799e-05, 0.690852, 0.127122, 2.13999, 0.567787, -0.596819, 0.815509, 659.599, 0.010258, 8.1995, 1.21223, 17.5468, 5.32954, -22.0747, 2.49005, -7.17016, 1.07059, -0.555845, 0.293049, nan, nan, nan, nan, 8.86517
551, 2, 358, 10.1349, 6.45255e-05, 0.833795, 0.0493775, 7.84405, 0.685114, -6.45512, 0.208016, 665.89, 0.00545424, 10.22, 0.698043, 80.1662, 8.88859, -26.4903, 1.45493, -45.071, 3.54745, -0.490049, 0.146417, nan, nan, nan, nan, 18.2072
552, 0, 359, 15.4124, 9.41844e-05, 1.43779, 0.021123, 46.0485, 1.08695, -0.588865, 0.0764007, 654.359, 0.0047082, 6.648, 1.23273, 306.13, 57.2233, -22.8026, 1.13522, -164.978, 12.0621, -10.3552, 1.60603, nan, nan, nan, nan, 20.0866
553, 1, 359, 12.2294, 2.33058e-05, 1.43206, 0.0494405, 4.85769, 0.249871, -2.39018, 0.463736, 659.15, 0.00618514, 9.4, 3.79383, 45.6623, 18.5783, -27.2079, 4.56385, -19.2273, 4.19585, -2.23865, 1.23736, nan, nan, nan, nan, 5.9616
554, 0, 360, 12.5902, 1.50114e-05, 0.997335, 0.0423277, 1.94631, 0.122221, -7.4866, 1.0984, 657.127, 0.00583397, 7.605, 0.533206, 14.8017, 1.39318, -20.9155, 2.98577, -10.968, 3.33174, -2.58101, 1.06025, nan, nan, nan, nan, 7.00506
555, 1, 360, 10.7763, 2.81077e-05, 1.29063, 0.568472, 1.08788, 0.508817, -9.85934, 1.54053, 661.001, 0.0117417, 10.2375, inf, 11.1372, inf, -21.5155, 4.81472, -9.44021, 5.23303, -9.19547, 29.2363, nan, nan, nan, nan, 4.46869
556, 2, 360, 16.3159, 7.99506e-05, 0.516088, 0.00982468, 30.2148, 0.883313, -0.122705, 0.0287409, 652.234, 0.00162569, 6.5815, 1.09492, 198.859, 33.5898, -16.3423, 0.687001, -148.611, 12.9073, -0.827559, 0.115759, nan, nan, nan, nan, 23.7879
557, 3, 360, 11.2138, 1.50102e-05, 1.43557, 0.0843195, 2.1276, 0.186079, -5.05187, 1.00596, 659.571, 0.00786597, 10.492, 1.93067, 22.3228, 4.54806, -32.1809, 4.05537, -15.3645, 3.24269, -1.11389, 0.644558, nan, nan, nan, nan, 7.93537
558, 4, 360, 12.6658, 0.000126929, 0.849354, 0.050568, 15.3403, 1.39339, -3.42446, 0.25837, 656.711, 0.00794885, 7.531, 1.40678, 115.528, 23.9964, -22.1252, 2.67146, -105.281, 26.7016, -1.03505, 0.461212, nan, nan, nan, nan, 8.28208
559, 5, 360, 11.1232, 1.17098e-05, 1.78681, 0.0706852, 2.4438, 0.145609, -2.28067, 0.933486, 659.866, 0.00738425, 11.404, 1.23736, 27.8691, 3.4498, 2.16832, 5.62321, -4009.66, 5.45071e+09, 1.80186, 0.106104, 11.9137, 0.350772, 27.7525, 1.57503e+12, 0.385601
560, 0, 361, 13.1855, 8.75632e-05, 0.900884, 0.0406891, 13.9573, 0.927226, -1.76879, 0.0873057, 654.047, 0.00431701, 10.065, 0.983206, 140.48, 16.5956, -20.9028, 2.1086, -96.0959, 16.4101, -1.73142, 0.551933, nan, nan, nan, nan, 9.91311
561, 1, 361, 11.3578, 0.000138856, 0.76915, 0.0232742, 33.0067, 1.54594, -4.28025, 0.0711758, 657.409, 0.00413061, 7.006, 2.4726, 231.245, 82.3278, -29.3458, 1.90643, -191.988, 19.2223, -0.304272, 0.139515, nan, nan, nan, nan, 15.3931
562, 0, 362, 12.3528, 7.82443e-05, 1.0376, 0.0443558, 13.1775, 0.825166, -2.93765, 0.0856268, 655.374, 0.00442442, 9.509, 1.70937, 125.305, 23.8527, -26.0423, 1.7189, -66.9884, 6.56975, -0.985392, 0.270032, nan, nan, nan, nan, 15.1505
563, 1, 362, 13.6873, 9.99406e-05, 0.60639, 0.0430448, 10.1354, 1.06462, -0.91547, 0.156811, 652.486, 0.00495231, 7.37, 0.750417, 74.6979, 10.9276, -23.5154, 3.05016, -57.6423, 12.4285, -0.327521, 0.242599, nan, nan, nan, nan, 7.70955
564, 0, 363, 8.83316, 1.18902e-05, 1.02066, 0.0365152, 2.59795, 0.139748, -8.3718, 0.51344, 670.301, 0.00408258, 5.094, 1.28385, 13.234, 3.41051, -14.7969, 1.52098, -7.66627, 1.16165, 3.3061, 0.60625, 16.0151, 1.46837, 7.35316, 6.59879, 9.72852
565, 1, 363, 9.29987, 8.92488e-06, 1.04427, 0.0926436, 1.5481, 0.188098, -11.6925, 1.07618, 666.178, 0.00575688, 7.592, 1.46021, 11.7532, 2.67384, 2.96249, 35.0122, -1.17103, 17.0909, 1.07315, 0.689719, 9.15272, 2.94124, 11.5939, 4.3894, 0.0846131
566, 0, 364, 13.9963, 7.33374e-05, 0.795589, 0.048154, 8.71784, 0.807648, 2.43597, 0.46043, 649.787, 0.00776428, 9.567, 0.897291, 83.4036, 10.9952, -26.3793, 1.20171, -42.0871, 3.13566, -0.459508, 0.115475, nan, nan, nan, nan, 21.9515
567, 1, 364, 10.2743, 0.000205555, 0.578716, 0.0187907, 45.4758, 2.36874, -4.2617, 0.0675502, 658.576, 0.00424518, 10.867, 3.15558, 494.186, 145.793, -20.3992, 1.57255, -204.042, 18.3537, -0.45368, 0.159591, nan, nan, nan, nan, 12.972
568, 2, 364, 9.18445, 2.73787e-05, 0.714102, 0.0355036, 3.94409, 0.286768, -7.2986, 0.228795, 665.967, 0.00354549, 11.038, 1.68436, 43.5349, 7.35883, -20.0777, 4.06217, -20.7939, 6.37971, -0.885045, 0.649381, nan, nan, nan, nan, 4.94261
569, 3, 364, 13.4639, 5.00759e-05, 3.50571, 0.0433338, 29.1476, 0.551669, -1.28054, 0.124519, 650.394, 0.007006, 7.301, 1.0558, 212.807, 31.0366, -31.9487, 1.63392, -168.662, 15.5753, 38.935, 6.45773, 55.8077, 4.62811, 63.8563, 132.166, 19.5534
570, 4, 364, 13.9317, 3.7844e-05, 1.95614, 0.0841911, 6.32899, 0.407772, 2.86428, 0.685627, 649.643, 0.0110734, 10.96, 2.13378, 69.3657, 14.225, -26.1878, 2.8648, -47.684, 9.82105, -20.7505, 10.6974, nan, nan, nan, nan, 9.14124
571, 0, 365, 14.6785, 1.58508e-05, 0.800144, 0.122457, 1.36957, 0.26959, -1.10195, 1.17631, 648.153, 0.00622431, 2.602, 0.292007, 3.56362, 0.807467, -25.1419, 7.89551, -6.32374, 3.20591, -0.54574, 0.847236, nan, nan, nan, nan, 3.18432
572, 1, 365, 9.61973, 3.16734e-05, 0.778225, 0.0350247, 5.06522, 0.332155, -6.80338, 0.138882, 661.132, 0.00319855, 9.066, 0.701225, 45.9213, 4.65658, -14.2377, 4.00922, -37.7292, 17.8758, 4.56206, 2.44741, 18.9257, 5.07653, 18.9665, 72.0075, 3.55124
573, 3, 365, 13.4786, 2.00251e-05, 1.42579, 0.0534666, 3.82602, 0.213304, -2.35995, 0.623375, 650.193, 0.00663894, 9.1675, 3.46341, 35.075, 13.3946, -25.9338, 4.55453, -16.1754, 4.2191, -2.98738, 1.56776, nan, nan, nan, nan, 5.69407
574, 4, 365, 14.5536, 0.000157301, 0.811969, 0.0241363, 38.0454, 1.77579, -1.11309, 0.079284, 648.31, 0.00468229, 7.1275, 1.29371, 271.169, 50.8209, -15.0022, 1.85409, -201.062, 40.9537, 6.03595, 1.85641, 21.9837, 3.38064, 99.4574, 215.911, 8.09141
575, 0, 366, 15.7423, 0.000117922, 0.399341, 0.00406146, 82.7535, 1.50433, -0.438672, 0.0198205, 647.3, 0.00148874, 7.235, 1.58256, 598.722, 131.414, -15.7532, 1.25838, -302.927, 33.502, -0.414791, 0.130141, nan, nan, nan, nan, 12.5186
577, 2, 366, 15.1824, 2.64341e-05, 0.623542, 0.020982, 5.6563, 0.275998, 2.89438, 0.0570935, 647.122, 0.00173401, 9.072, 0.616509, 51.314, 4.29297, -18.8756, 1.9916, -23.5857, 3.71697, -0.775275, 0.29696, nan, nan, nan, nan, 9.47763
578, 3, 366, 14.4359, 5.3467e-05, 0.814443, 0.0343529, 9.12648, 0.557745, -0.0927968, 0.0551854, 647.103, 0.00278616, 3.3695, 0.688468, 30.7517, 6.55832, -2.31782, 5.35639, -8.06428, 12.5818, 0.831767, 0.0877209, 8.11518, 0.427927, 30.4298, 9.40201, 0.43272
579, 4, 366, 11.6695, 0.000128551, 0.735132, 0.0459042, 14.8207, 1.36475, -1.75438, 0.101519, 653.226, 0.00505198, 11.667, 2.18973, 172.913, 36.149, -31.6007, 1.56506, -98.4296, 7.4664, -0.220766, 0.0947746, nan, nan, nan, nan, 20.1913
580, 5, 366, 12.5165, 7.99545e-05, 1.93571, 0.0480291, 23.1925, 0.866471, -2.94222, 0.12304, 651.522, 0.00670294, 10.709, 1.53065, 248.368, 36.6923, -26.6173, 1.29896, -129.651, 9.71411, -11.8518, 2.24783, nan, nan, nan, nan, 20.4912
581, 0, 367, 12.0652, 7.17874e-06, 2.00222, 0.154093, 1.47613, 0.151377, 3.15374, 1.62178, 651.791, 0.00865734, 7.352, 1.23889, 10.8525, 2.14078, -2.04672, 3.6965, -0.689413, 1.10772, 2.01558, 0.163438, 12.6133, 0.511392, 10.8165, 2.15254, 0.55369
582, 1, 367, 9.7139, 5.61996e-05, 0.863331, 0.0665613, 5.24577, 0.605205, -9.03992, 0.648782, 659.18, 0.00874061, 9.781, 3.1308, 51.3089, 17.4577, -13.6369, 8.23767, -31.6398, 21.252, 2.78383, 2.42126, 14.7412, 6.41064, 28.5733, 56.5501, 1.65543
584, 3, 367, 9.19372, 0.000110717, 0.463872, 0.0220527, 16.764, 1.18852, -9.91385, 0.0612807, 663.533, 0.00299189, 8.0185, 1.62672, 134.422, 28.8877, -20.0551, 1.58481, -63.6119, 6.55815, -0.258345, 0.114348, nan, nan, nan, nan, 12.6546
585, 4, 367, 12.3625, 6.63303e-05, 1.89202, 0.0236702, 38.1182, 0.748952, -2.5623, 0.0778253, 651.238, 0.00459749, 9.2285, 1.70102, 351.774, 65.207, -26.269, 1.45808, -216.732, 19.406, -12.2825, 1.86308, nan, nan, nan, nan, 18.0162
586, 0, 368, 8.89222, 9.12604e-05, 0.449915, 0.109458, 1.93634, 0.693599, -11.2947, 2.95802, 664.784, 0.0157103, 8.495, 1.34579, 16.4492, 6.44266, -24.8376, 4.07302, -7.97549, 1.88615, -0.133169, 0.191475, nan, nan, nan, nan, 6.09808
587, 2, 368, 14.6911, 5.68436e-05, 0.780717, 0.0962585, 3.23485, 0.576968, 8.37977, 0.567616, 646.859, 0.00868126, 5.735, 1.30402, 18.5519, 5.36124, -12.194, 1.07804, -8.05822, 0.975676, 1.91289, 0.611562, 12.4052, 1.983, 11.852, 8.49618, 11.3113
